Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf
DXXL3TBS,L3 TBS,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXL3TBS,L3 TBS,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXL4A,L4 area,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXL4A,L4 area,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXL4A,L4 area (cm^2),DXXSPN_F,Dual Energy X-ray Absorptiometry - Spine,2009,2010,Examination,None,p
DXXL4A,L4 area,DXXSPN_H,Dual-Energy X-ray Absorptiometry - Spine,2013,2014,Examination,None,p
DXXL4A,L4 area,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine,2017,2018,Examination,None,p
DXXL4BMC,L4 Bone Mineral Composition,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXL4BMC,L4 Bone Mineral Composition,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXL4BMC,L4 bone mineral content (gm),DXXSPN_F,Dual Energy X-ray Absorptiometry - Spine,2009,2010,Examination,None,p
DXXL4BMC,L4 BMC,DXXSPN_H,Dual-Energy X-ray Absorptiometry - Spine,2013,2014,Examination,None,p
DXXL4BMC,L4 BMC,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine,2017,2018,Examination,None,p
DXXL4BMD,L4 Bone Mineral Density,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXL4BMD,L4 Bone Mineral Density,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXL4BMD,L4 bone mineral density (gm/cm^2),DXXSPN_F,Dual Energy X-ray Absorptiometry - Spine,2009,2010,Examination,None,p
DXXL4BMD,L4 BMD,DXXSPN_H,Dual-Energy X-ray Absorptiometry - Spine,2013,2014,Examination,None,p
DXXL4BMD,L4 BMD,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine,2017,2018,Examination,None,p
DXXL4TBS,L4 TBS,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXL4TBS,L4 TBS,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXLAA,Left Arm Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLAA,Left Arm Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLAA,Left Arm Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLAA,Left Arm Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLABMC,Left Arm Body Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLABMC,Left Arm Body Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLABMC,Left Arm Body Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLABMC,Left Arm Body Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLABMD,Left Arm Body Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLABMD,Left Arm Body Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLABMD,Left Arm Body Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLABMD,Left Arm Body Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLAFAT,Left Arm Fat (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLAFAT,Left Arm Fat (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLAFAT,Left Arm Fat (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLAFAT,Left Arm Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLALI,Left Arm Lean incl BMC (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLALI,Left Arm Lean incl BMC (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLALI,Left Arm Lean incl BMC (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLALI,Left Arm Lean incl BMC (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLLA,Left Leg Area(cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLLA,Left Leg Area(cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLLA,Left Leg Area(cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLLA,Left Leg Area(cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLLBMC,Left Leg Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLLBMC,Left Leg Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLLBMC,Left Leg Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLLBMC,Left Leg Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLLBMD,Left Leg Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLLBMD,Left Leg Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLLBMD,Left Leg Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLLBMD,Left Leg Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLLFAT,Left Leg Fat (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLLFAT,Left Leg Fat (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLLFAT,Left Leg Fat (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLLFAT,Left Leg Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLLLI,Left Leg Lean incl Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLLLI,Left Leg Lean incl Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLLLI,Left Leg Lean incl Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLLLI,Left Leg Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLRA,Left Ribs Area(cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLRA,Left Ribs Area(cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLRA,Left Ribs Area(cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLRA,Left Ribs Area(cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLRBMC,Left Ribs Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLRBMC,Left Ribs Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLRBMC,Left Ribs Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLRBMC,Left Ribs Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLRBMD,Left Ribs Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLRBMD,Left Ribs Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLRBMD,Left Ribs Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLRBMD,Left Ribs Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLSA,Lumbar Spine Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLSA,Lumbar Spine Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLSA,Lumbar Spine Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLSA,Lumbar Spine Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLSBMC,Lumbar Spine Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLSBMC,Lumbar Spine Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLSBMC,Lumbar Spine Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLSBMC,Lumbar Spine Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXLSBMD,Lumbar Spine Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXLSBMD,Lumbar Spine Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXLSBMD,Lumbar Spine Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXLSBMD,Lumbar Spine Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXNKA,Femoral neck area (cm^2),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXNKA,Femoral neck area (cm^2),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXNKA,Femoral neck area (cm^2),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXNKA,Femoral neck area,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXNKA,Femoral neck area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXNKBMC,Femoral neck bone mineral content (gm),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXNKBMC,Femoral neck bone mineral content (gm),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXNKBMC,Femoral neck bone mineral content (gm),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXNKBMC,Femoral neck BMC,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXNKBMC,Femoral neck BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXNKBMD,Femoral neck bone mineral density (gm/cm^2),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXNKBMD,Femoral neck bone mineral density (gm/cm^2),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXNKBMD,Femoral neck bone mineral density (gm/cm^2),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXNKBMD,Femoral neck BMD,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXNKBMD,Femoral neck BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXOFA,Total femur area (cm^2),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXOFA,Total femur area (cm^2),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXOFA,Total femur area (cm^2),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXOFA,Total femur area,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXOFA,Total femur area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXOFBMC,Total femur bone mineral content (gm),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXOFBMC,Total femur bone mineral content (gm),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXOFBMC,Total femur bone mineral content (gm),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXOFBMC,Total femur BMC,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXOFBMC,Total femur BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXOFBMD,Total femur bone mineral density (gm/cm^2),DXXFEM_D,Dual Energy X-ray Absorptiometry - Femur,2005,2006,Examination,None,p
DXXOFBMD,Total femur bone mineral density (gm/cm^2),DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,2007,2008,Examination,None,p
DXXOFBMD,Total femur bone mineral density (gm/cm^2),DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,2009,2010,Examination,None,p
DXXOFBMD,Total femur BMD,DXXFEM_H,Dual-Energy X-ray Absorptiometry - Femur,2013,2014,Examination,None,p
DXXOFBMD,Total femur BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur,2017,2018,Examination,None,p
DXXOSA,Total spine area,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXOSA,Total spine area,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXOSA,Total spine area (cm^2),DXXSPN_F,Dual Energy X-ray Absorptiometry - Spine,2009,2010,Examination,None,p
DXXOSA,Total spine area,DXXSPN_H,Dual-Energy X-ray Absorptiometry - Spine,2013,2014,Examination,None,p
DXXOSA,Total spine area,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine,2017,2018,Examination,None,p
DXXOSBMC,Total spine BMC,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXOSBMC,Total spine BMC,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXOSBMC,Total spine bone mineral content (gm),DXXSPN_F,Dual Energy X-ray Absorptiometry - Spine,2009,2010,Examination,None,p
DXXOSBMC,Total spine BMC,DXXSPN_H,Dual-Energy X-ray Absorptiometry - Spine,2013,2014,Examination,None,p
DXXOSBMC,Total spine BMC,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine,2017,2018,Examination,None,p
DXXOSBMD,Total spine BMD,DXXSPN_D,Dual Energy X-ray Absorptiometry - Spine,2005,2006,Examination,None,p
DXXOSBMD,Total spine BMD,DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,2007,2008,Examination,None,p
DXXOSBMD,Total spine bone mineral density (gm/cm^2),DXXSPN_F,Dual Energy X-ray Absorptiometry - Spine,2009,2010,Examination,None,p
DXXOSBMD,Total spine BMD,DXXSPN_H,Dual-Energy X-ray Absorptiometry - Spine,2013,2014,Examination,None,p
DXXOSBMD,Total spine BMD,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine,2017,2018,Examination,None,p
DXXPEA,Pelvis Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXPEA,Pelvis Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXPEA,Pelvis Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXPEA,Pelvis Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXPEBMC,Pelvis Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXPEBMC,Pelvis Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXPEBMC,Pelvis Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXPEBMC,Pelvis Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXPEBMD,Pelvis Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXPEBMD,Pelvis Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXPEBMD,Pelvis Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXPEBMD,Pelvis Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRAA,Right Arm Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRAA,Right Arm Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRAA,Right Arm Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRAA,Right Arm Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRABMC,Right Arm Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRABMC,Right Arm Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRABMC,Right Arm Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRABMC,Right Arm Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRABMD,Right Arm Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRABMD,Right Arm Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRABMD,Right Arm Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRABMD,Right Arm Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRAFAT,Right Arm Fat (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRAFAT,Right Arm Fat (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRAFAT,Right Arm Fat (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRAFAT,Right Arm Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRALI,Right Arm Lean incl Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRALI,Right Arm Lean incl Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRALI,Right Arm Lean incl Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRALI,Right Arm Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRLA,Right Leg Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRLA,Right Leg Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRLA,Right Leg Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRLA,Right Leg Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRLBMC,Right Leg Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRLBMC,Right Leg Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRLBMC,Right Leg Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRLBMC,Right Leg Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRLBMD,Right Leg Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRLBMD,Right Leg Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRLBMD,Right Leg Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRLBMD,Right Leg Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRLFAT,Right Leg Fat (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRLFAT,Right Leg Fat (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRLFAT,Right Leg Fat (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRLFAT,Right Leg Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRLLI,Right Leg Lean incl Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRLLI,Right Leg Lean incl Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRLLI,Right Leg Lean incl Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRLLI,Right Leg Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRRA,Right Ribs Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRRA,Right Ribs Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRRA,Right Ribs Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRRA,Right Ribs Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRRBMC,Right Ribs Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRRBMC,Right Ribs Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRRBMC,Right Ribs Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRRBMC,Right Ribs Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXRRBMD,Right Ribs Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p
DXXRRBMD,Right Ribs Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p
DXXRRBMD,Right Ribs Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p
DXXRRBMD,Right Ribs Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p
DXXSATA,Subcutaneous fat area,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
DXXSATA,Subcutaneous fat area,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXSATA,Subcutaneous fat area,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXSATA,Subcutaneous fat area,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXSATM,Subcutaneous fat mass,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
DXXSATM,Subcutaneous fat mass,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p
DXXSATM,Subcutaneous fat mass,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p
DXXSATM,Subcutaneous fat mass,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p
DXXSATV,Subcutaneous fat volume,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p
