Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf,varname,category,subcategory
LBXEPAH,2-(N-Ethyl-perfluorooctane sulfonamido) acetic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e,LBXEPAH,pollutant,hydrocarbon
LBXEPAH,2-(N-Ethyl-perfluorooctane sulfonamido) acetic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e,LBXEPAH,pollutant,hydrocarbon
LBXET1,Eicosatrienoic acid (C20:3n-9) (umol/L),FAS_G,Fatty Acids - Serum,2011,2012,Laboratory,None,e,LBXET1,nutrients,dietary biomarker
LBXF01,"2,3,7,8,-Tetrachlorodibenzofuran (tcdf)  (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF01,pollutant,organochlorine
LBXF01,"2,3,7,8,-Tetrachlorodibenzofuran (tcdf)  (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF01,pollutant,organochlorine
LBXF01,"2,3,7,8,-Tetrachlorodibenzofuran (tcdf)  (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF01,pollutant,organochlorine
LBXF02,"1,2,3,7,8-Pentachlorodibenzofuran (pncdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF02,pollutant,organochlorine
LBXF02,"1,2,3,7,8-Pentachlorodibenzofuran (pncdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF02,pollutant,organochlorine
LBXF02,"1,2,3,7,8-Pentachlorodibenzofuran (pncdf) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF02,pollutant,organochlorine
LBXF03,"2,3,4,7,8-Pentachlorodibenzofuran (pncdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF03,pollutant,organochlorine
LBXF03,"2,3,4,7,8-Pentachlorodibenzofuran (pncdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF03,pollutant,organochlorine
LBXF03,"2,3,4,7,8-Pentachlorodibenzofuran (pncdf) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF03,pollutant,organochlorine
LBXF04,"1,2,3,4,7,8-Hexachlorodibenzofuran (hxcdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF04,pollutant,organochlorine
LBXF04,"1,2,3,4,7,8-Hexachlorodibenzofuran (hxcdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF04,pollutant,organochlorine
LBXF04,"1,2,3,4,7,8-Hexachlorodibenzofuran (hxcdf) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF04,pollutant,organochlorine
LBXF05,"1,2,3,6,7,8-Hexachlorodibenzofuran (hxcdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF05,pollutant,organochlorine
LBXF05,"1,2,3,6,7,8-Hexachlorodibenzofuran (hxcdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF05,pollutant,organochlorine
LBXF05,"1,2,3,6,7,8-Hexachlorodibenzofuran (hxcdf) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF05,pollutant,organochlorine
LBXF06,"1,2,3,7,8,9-Hexachlorodibenzofuran (hxcdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF06,pollutant,organochlorine
LBXF06,"1,2,3,7,8,9-Hexachlorodibenzofuran (hxcdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF06,pollutant,organochlorine
LBXF06,"1,2,3,7,8,9-Hexachlorodibenzofuran (hxcdf) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF06,pollutant,organochlorine
LBXF07,"2,3,4,6,7,8-Hexchlorodibenzofuran (hxcdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF07,pollutant,organochlorine
LBXF07,"2,3,4,6,7,8,-Hexchlorodibenzofuran (hxcdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF07,pollutant,organochlorine
LBXF07,"2,3,4,6,7,8,-Hexchlorodibenzofuran (hxcdf) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF07,pollutant,organochlorine
LBXF08,"1,2,3,4,6,7,8-Heptachlorodibenzofuran (hpcdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF08,pollutant,organochlorine
LBXF08,"1,2,3,4,6,7,8-Heptachlorodibenzofuran (hpcdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF08,pollutant,organochlorine
LBXF08,"1,2,3,4,6,7,8-Heptachlorodibenzofuran (hpcdf) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF08,pollutant,organochlorine
LBXF09,"1,2,3,4,7,8,9-Heptachlorodibenzofuran  (Hpcdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF09,pollutant,organochlorine
LBXF09,"1,2,3,4,7,8,9-Heptachlorodibenzofuran  (Hpcdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF09,pollutant,organochlorine
LBXF10,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran (ocdf) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXF10,pollutant,organochlorine
LBXF10,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran (ocdf) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXF10,pollutant,organochlorine
LBXF10,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran (ocdf) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXF10,pollutant,organochlorine
LBXF13,"Serum IgE antibody to Peanut, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXF13,allergy,NA
LBXF24,"Serum IgE antibody to Shrimp, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXF24,allergy,NA
LBXFOR,Formaldehyde (nmol/g HB),FORMAL_H,Formaldehyde,2013,2014,Laboratory,None,e,LBXFOR,pollutant,aldehyde
LBXFOR,Formaldehyde (nmol/g HB),FORMAL_I,Formaldehyde,2015,2016,Laboratory,None,e,LBXFOR,pollutant,aldehyde
LBXGHC,Gamma-hexachloro-cyclohexane (ng/g),L28OCP_C,Pesticides - Organochlorine Metabolites - Serum (Surplus),2003,2004,Laboratory,None,e,LBXGHC,pollutant,organochlorine
LBXGHC,Gamma-hexachloro-cyclohexane (ng/g),L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXGHC,pollutant,organochlorine
LBXGHC,Gamma-hexachloro-cyclohexane (ng/g),LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXGHC,pollutant,organochlorine
LBXGLA,gamma-Linolenic acid (18:3n-6) (umol/L),FAS_G,Fatty Acids - Serum,2011,2012,Laboratory,None,e,LBXGLA,nutrients,dietary biomarker
LBXGLY,Glycidamide (pmoL/G Hb),AMDGYD_D,Acrylamide & Glycidamide,2005,2006,Laboratory,None,e,LBXGLY,pollutant,amide
LBXGLY,Glycideamide (pmol/g Hb),AMDGYD_H,Acrylamide & Glycidamide,2013,2014,Laboratory,None,e,LBXGLY,pollutant,amide
LBXGLY,Glycideamide (pmol/g Hb),AMDGYD_I,Acrylamide & Glycidamide,2015,2016,Laboratory,None,e,LBXGLY,pollutant,amide
LBXGLY,Glycidamide (pmoL/G Hb),L06AGE_C,Acrylamide & Glycidamide,2003,2004,Laboratory,None,e,LBXGLY,pollutant,amide
LBXGTC,g-tocopherol(ug/dL),L06VIT_B,"Vitamin A, Vitamin E & Carotenoids",2001,2002,Laboratory,None,e,LBXGTC,nutrients,dietary biomarker
LBXGTC,g-tocopherol(ug/dL),L45VIT_C,"Vitamin A, Vitamin E & Carotenoids",2003,2004,Laboratory,None,e,LBXGTC,nutrients,dietary biomarker
LBXGTC,Gamma tocopherol (ug/dL),LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,e,LBXGTC,nutrients,dietary biomarker
LBXGTC,g-Tocopherol (ug/dL),VITAEC_D,"Vitamin A, Vitamin E & Carotenoids",2005,2006,Laboratory,None,e,LBXGTC,nutrients,dietary biomarker
LBXGTC,gamma-tocopherol (ug/dL),VITAEC_J,"Vitamin A, Vitamin E & Carotenoids",2017,2018,Laboratory,None,e,LBXGTC,nutrients,dietary biomarker
LBXHA,Hepatitis A Antibody (Anti-HAV),HEPA_D,Hepatitis A Antibody,2005,2006,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A Antibody (Anti-HAV),HEPA_E,Hepatitis A Antibody,2007,2008,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A Antibody,HEPA_F,Hepatitis A Antibody,2009,2010,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A antibody,HEPA_G,Hepatitis A Antibody,2011,2012,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A antibody,HEPA_H,Hepatitis A,2013,2014,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A antibody,HEPA_I,Hepatitis A,2015,2016,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A antibody,HEPA_J,Hepatitis A,2017,2018,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A Antibody (Anti-HAV),L02HPA_a,Hepatitis A Antibody,1999,2000,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A Antibody (Anti-HAV),L02HPA_B,Hepatitis A Antibody,2001,2002,Laboratory,None,e,LBXHA,infection,NA
LBXHA,Hepatitis A Antibody (Anti-HAV),L02HPA_C,Hepatitis A Antibody,2003,2004,Laboratory,None,e,LBXHA,infection,NA
LBXHBC,Hepatitis B core antibody,HEPBD_D,"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody",2005,2006,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody,HEPBD_E,"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody",2007,2008,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody,HEPBD_F,"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody",2009,2010,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody (Anti-HBc),HEPBD_G,"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody",2011,2012,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody,HEPBD_H,"Hepatitis B: core antibody, surface antigen, and Hepatitis D antibody",2013,2014,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody,HEPBD_I,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D antibody",2015,2016,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody,HEPBD_J,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D antibody",2017,2018,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody,L02_B,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,2001,2002,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody,L02_C,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,2003,2004,Laboratory,None,e,LBXHBC,infection,NA
LBXHBC,Hepatitis B core antibody,Lab02,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,1999,2000,Laboratory,None,e,LBXHBC,infection,NA
LBXHBS,Hepatitis B Surface Antibody (Anti-HBs),HEPB_S_D,Hepatitis B Surface Antibody,2005,2006,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B surface antibody,HEPB_S_E,Hepatitis B Surface Antibody,2007,2008,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B surface antibody,HEPB_S_F,Hepatitis B Surface Antibody,2009,2010,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B Surface Antibody,HEPB_S_G,Hepatitis B Surface Antibody,2011,2012,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B Surface Antibody,HEPB_S_H,Hepatitis B: Surface Antibody,2013,2014,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B Surface Antibody,HEPB_S_I,Hepatitis B: Surface Antibody,2015,2016,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B Surface Antibody,HEPB_S_J,Hepatitis B: Surface Antibody,2017,2018,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B surface antibody (anti-HBs),L02HBS,Hepatitis B Surface Antibody,1999,2000,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B Surface Antibody,L02HBS_B,Hepatitis B Surface Antibody,2001,2002,Laboratory,None,e,LBXHBS,infection,NA
LBXHBS,Hepatitis B surface antibody (anti-HBs),L02HBS_C,Hepatitis B Surface Antibody,2003,2004,Laboratory,None,e,LBXHBS,infection,NA
LBXHCB,Hexachlorobenzene (ng/g),L28OCP_C,Pesticides - Organochlorine Metabolites - Serum (Surplus),2003,2004,Laboratory,None,e,LBXHCB,pollutant,organochlorine
LBXHCB,Hexachlorobenzene (ng/g),L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXHCB,pollutant,organochlorine
LBXHCB,Hexachlorobenzene (ng/g),LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXHCB,pollutant,organochlorine
LBXHCG,Hepatitis C genotype,HEPC_D,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",2005,2006,Laboratory,None,e,LBXHCG,infection,NA
LBXHCG,Hepatitis C genotype,HEPC_E,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",2007,2008,Laboratory,None,e,LBXHCG,infection,NA
LBXHCG,Hepatitis C genotype,HEPC_F,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",2009,2010,Laboratory,None,e,LBXHCG,infection,NA
LBXHCG,Hepatitis C genotype,HEPC_G,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",2011,2012,Laboratory,None,e,LBXHCG,infection,NA
LBXHCG,Hepatitis C genotype,HEPC_H,Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype,2013,2014,Laboratory,None,e,LBXHCG,infection,NA
LBXHCG,Hepatitis C Genotype,HEPC_I,Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype,2015,2016,Laboratory,None,e,LBXHCG,infection,NA
LBXHCG,Hepatitis C Genotype,HEPC_J,"Hepatitis C: RNA (HCV-RNA), Confirmed Antibody (INNO-LIA), & Genotype",2017,2018,Laboratory,None,e,LBXHCG,infection,NA
LBXHCR,Hepatitis C RNA (HCV-RNA),HEPC_D,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",2005,2006,Laboratory,None,e,LBXHCR,infection,NA
LBXHCR,Hepatitis C RNA (HCV-RNA),HEPC_E,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",2007,2008,Laboratory,None,e,LBXHCR,infection,NA
LBXHCR,Hepatitis C RNA (HCV-RNA),HEPC_F,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",2009,2010,Laboratory,None,e,LBXHCR,infection,NA
LBXHCR,Hepatitis C RNA (HCV-RNA),HEPC_G,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",2011,2012,Laboratory,None,e,LBXHCR,infection,NA
LBXHCR,Hepatitis C RNA (HCV-RNA),HEPC_H,Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype,2013,2014,Laboratory,None,e,LBXHCR,infection,NA
LBXHCR,Hepatitis C RNA,HEPC_I,Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype,2015,2016,Laboratory,None,e,LBXHCR,infection,NA
LBXHCR,Hepatitis C RNA,HEPC_J,"Hepatitis C: RNA (HCV-RNA), Confirmed Antibody (INNO-LIA), & Genotype",2017,2018,Laboratory,None,e,LBXHCR,infection,NA
LBXHCR,Hepatitis C RNA (HCV-RNA),L02_B,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,2001,2002,Laboratory,None,e,LBXHCR,infection,NA
LBXHCR,Hepatitis C RNA (HCV-RNA),Lab02,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,1999,2000,Laboratory,None,e,LBXHCR,infection,NA
LBXHCT,"Hydroxycotinine, Serum (ng/mL)",COT_H,Cotinine and Hydroxycotinine - Serum,2013,2014,Laboratory,None,e,LBXHCT,smoking,smoking biomarker
LBXHCT,"Hydroxycotinine, Serum (ng/mL)",COT_I,Cotinine and Hydroxycotinine - Serum,2015,2016,Laboratory,None,e,LBXHCT,smoking,smoking biomarker
LBXHCT,"Hydroxycotinine, Serum (ng/mL)",COT_J,Cotinine and Hydroxycotinine - Serum,2017,2018,Laboratory,None,e,LBXHCT,smoking,smoking biomarker
LBXHDT,Trans 9-Hexadecenoic acid concentrt (umol/L),TFA_A,Trans Fatty Acids,1999,2000,Laboratory,None,e,LBXHDT,nutrients,dietary biomarker
LBXHDT,Trans 9-Hexadecenoic acid concentrt (umol/L),TFA_F,Trans Fatty Acids,2009,2010,Laboratory,None,e,LBXHDT,nutrients,dietary biomarker
LBXHE1,Herpes Simplex Virus I,HSV_D,Herpes Simplex Virus Type-1 & Type-2,2005,2006,Laboratory,None,e,LBXHE1,infection,NA
LBXHE1,Herpes Simplex Virus I,HSV_E,Herpes Simplex Virus Type-1 & Type-2,2007,2008,Laboratory,None,e,LBXHE1,infection,NA
LBXHE1,Herpes Simplex Virus I,HSV_F,Herpes Simplex Virus Type-1 & Type-2,2009,2010,Laboratory,None,e,LBXHE1,infection,NA
LBXHE1,Herpes Simplex Virus I,HSV_G,Herpes Simplex Virus Type-1 & Type-2,2011,2012,Laboratory,None,e,LBXHE1,infection,NA
LBXHE1,Herpes Simplex Virus Type 1,HSV_H,Herpes Simplex Virus Type-1 & Type-2,2013,2014,Laboratory,None,e,LBXHE1,infection,NA
LBXHE1,Herpes Simplex Virus Type 1,HSV_I,Herpes Simplex Virus Type-1 & Type-2,2015,2016,Laboratory,None,e,LBXHE1,infection,NA
LBXHE1,Herpes I,l09_b,Herpes Simplex Virus Type-1 & Type-2,2001,2002,Laboratory,None,e,LBXHE1,infection,NA
LBXHE1,Herpes I,l09_c,Herpes Simplex Virus Type-1 & Type-2,2003,2004,Laboratory,None,e,LBXHE1,infection,NA
LBXHE1,Herpes I,lab09,Herpes Simplex Virus Type-1 & Type-2,1999,2000,Laboratory,None,e,LBXHE1,infection,NA
LBXHE2,Herpes Simplex Virus II,HSV_D,Herpes Simplex Virus Type-1 & Type-2,2005,2006,Laboratory,None,e,LBXHE2,infection,NA
LBXHE2,Herpes Simplex Virus II,HSV_E,Herpes Simplex Virus Type-1 & Type-2,2007,2008,Laboratory,None,e,LBXHE2,infection,NA
LBXHE2,Herpes Simplex Virus II,HSV_F,Herpes Simplex Virus Type-1 & Type-2,2009,2010,Laboratory,None,e,LBXHE2,infection,NA
LBXHE2,Herpes Simplex Virus II,HSV_G,Herpes Simplex Virus Type-1 & Type-2,2011,2012,Laboratory,None,e,LBXHE2,infection,NA
LBXHE2,Herpes Simplex Virus Type 2,HSV_H,Herpes Simplex Virus Type-1 & Type-2,2013,2014,Laboratory,None,e,LBXHE2,infection,NA
LBXHE2,Herpes Simplex Virus Type 2,HSV_I,Herpes Simplex Virus Type-1 & Type-2,2015,2016,Laboratory,None,e,LBXHE2,infection,NA
LBXHE2,Herpes II,l09_b,Herpes Simplex Virus Type-1 & Type-2,2001,2002,Laboratory,None,e,LBXHE2,infection,NA
LBXHE2,Herpes II,l09_c,Herpes Simplex Virus Type-1 & Type-2,2003,2004,Laboratory,None,e,LBXHE2,infection,NA
LBXHE2,Herpes II,lab09,Herpes Simplex Virus Type-1 & Type-2,1999,2000,Laboratory,None,e,LBXHE2,infection,NA
LBXHGL,homo-gamma-Linolenic acid (20:3n-6) (umol/L),FAS_G,Fatty Acids - Serum,2011,2012,Laboratory,None,e,LBXHGL,nutrients,dietary biomarker
LBXHIVC,"HIV-1, 2 Combo Test",HIV_I,HIV Antibody Test,2015,2016,Laboratory,None,e,LBXHIVC,infection,NA
LBXHIVC,"HIV-1, 2 Combo Test",HIV_J,HIV Antibody Test,2017,2018,Laboratory,None,e,LBXHIVC,infection,NA
LBXHP2C,Cobas HPV Swab High Risk,HPVSWC_I,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas High-Risk,2015,2016,Laboratory,None,e,LBXHP2C,infection,NA
LBXHP2C,Cobas HPV Swab High Risk,HPVSWR_H,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array,2013,2014,Laboratory,None,e,LBXHP2C,infection,NA
LBXHPE,Heptachlor Epoxide (ng/g),L28OCP_C,Pesticides - Organochlorine Metabolites - Serum (Surplus),2003,2004,Laboratory,None,e,LBXHPE,pollutant,organochlorine
LBXHPE,Heptachlor Epoxide (ng/g),L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXHPE,pollutant,organochlorine
LBXHPE,Heptachlor Epoxide (ng/g),LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXHPE,pollutant,organochlorine
LBXHXC,"3,3',4,4',5,5'-hexachlorobiphenyl (hxcb) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e,LBXHXC,pollutant,organochlorine
LBXHXC,"3,3',4,4',5,5'-hexachlorobiphenyl (hxcb) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e,LBXHXC,pollutant,organochlorine
LBXHXC,"3,3',4,4',5,5'-hexachlorobiphenyl (hxcb) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e,LBXHXC,pollutant,organochlorine
LBXI5AL,Isopentanaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None,e,LBXI5AL,pollutant,VOC
LBXID1,"Serum IgE antibody to Dermatophagoides Pteronyssinus, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXID1,allergy,NA
LBXID2,"Serum IgE antibody to Dermatophagoides Farinae, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXID2,allergy,NA
LBXIE1,"Serum IgE antibody to Cat Epithelium and Dander, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXIE1,allergy,NA
LBXIE5,"Serum IgE antibody to Dog Dander, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXIE5,allergy,NA
LBXIF1,"Serum IgE antibody to Egg , result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXIF1,allergy,NA
LBXIF2,"Serum IgE antibody to Milk , result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXIF2,allergy,NA
LBXIG2,"Serum IgE antibody to Bermuda Grass, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXIG2,allergy,NA
LBXIG5,"Serum IgE antibody to Rye Grass, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXIG5,allergy,NA
LBXIGE,"Serum Total IgE antibody, result (kU/L)",AL_IGE_D,Allergen Specific IgE(s) & Total IgE - Serum,2005,2006,Laboratory,None,e,LBXIGE,allergy,NA
LBXIGG,Cytomegalovirus (IgG),CMV_G,Cytomegalovirus IgG & IgM Antibodies - Serum,2011,2012,Laboratory,None,e,LBXIGG,infection,NA
LBXIGG,Cytomegalovirus (CMV) IgG,CMV_J,Cytomegalovirus IgG & IgM Antibodies - Serum,2017,2018,Laboratory,None,e,LBXIGG,infection,NA
LBXIGGA,Cytomegalovirus (IgG) avidity,CMV_G,Cytomegalovirus IgG & IgM Antibodies - Serum,2011,2012,Laboratory,None,e,LBXIGGA,infection,NA
LBXIGGA,Cytomegalovirus (CMV) IgG avidity,CMV_J,Cytomegalovirus IgG & IgM Antibodies - Serum,2017,2018,Laboratory,None,e,LBXIGGA,infection,NA
LBXIGM,Cytomegalovirus   (IgM),CMV_G,Cytomegalovirus IgG & IgM Antibodies - Serum,2011,2012,Laboratory,None,e,LBXIGM,infection,NA
LBXIGM,Cytomegalovirus (CMV) IgM,CMV_J,Cytomegalovirus IgG & IgM Antibodies - Serum,2017,2018,Laboratory,None,e,LBXIGM,infection,NA
LBXIHG,"Mercury, inorganic (ug/L)",IHg_D,Mercury: Inorganic - Blood,2005,2006,Laboratory,None,e,LBXIHG,pollutant,heavy metals
LBXIHG,"Mercury, inorganic (ug/L)",IHg_E,Mercury: Inorganic - Blood,2007,2008,Laboratory,None,e,LBXIHG,pollutant,heavy metals
LBXIHG,"Mercury, inorganic (ug/L)",IHg_F,Mercury: Inorganic - Blood,2009,2010,Laboratory,None,e,LBXIHG,pollutant,heavy metals
LBXIHG,"Inorganic mercury, blood (ug/L)",IHgEM_G,"Mercury: Inorganic, Ethyl and Methyl - Blood",2011,2012,Laboratory,None,e,LBXIHG,pollutant,heavy metals
LBXIHG,"Inorganic mercury, blood (ug/L)",IHGEM_H,"Mercury: Inorganic, Ethyl and Methyl - Blood",2013,2014,Laboratory,None,e,LBXIHG,pollutant,heavy metals
