Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf,varname,category,subcategory
LB2SASSI,Aspartate aminotransferase (U/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SASSI,biochemistry,liver
LB2SATSI,Alanine aminotransferase (U/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SATSI,biochemistry,liver
LB2SBU,Blood urea nitrogen (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SBU,biochemistry,kidney
LB2SC3SI,Bicarbonate (mmol/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SC3SI,biochemistry,kidney
LB2SCA,Total calcium (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SCA,biochemistry,bone
LB2SCH,Cholesterol (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SCH,biochemistry,lipids
LB2SCLSI,Chloride (mmol/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SCLSI,biochemistry,electrolyte
LB2SCR,Creatinine (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SCR,biochemistry,kidney
LB2SGL,Glucose (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SGL,biochemistry,metabolic
LB2SIR,Iron (ug/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SIR,blood,iron
LB2SKSI,Potassium (mmol/L),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SKSI,biochemistry,electrolyte
LB2SPH,Phosphorus (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SPH,biochemistry,bone
LB2STB,"Bilirubin, total (mg/dL)",L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2STB,biochemistry,liver
LB2STP,"Protein, total (g/dL)",L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2STP,biochemistry,liver/kidney
LB2STR,Triglycerides (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2STR,biochemistry,lipids
LB2SUA,Uric acid (mg/dL),L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",2001,2002,Laboratory,None,p,LB2SUA,biochemistry,kidney
LB2TC,Total cholesterol (mg/dL),l13_2_b,"Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam",2001,2002,Laboratory,None,p,LB2TC,biochemistry,lipids
LB2TR,Triglyceride (mg/dL),l13_2_b,"Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam",2001,2002,Laboratory,None,p,LB2TR,biochemistry,lipids
LB2WBCSI,White blood cell count (1000 cells/uL),l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",2001,2002,Laboratory,None,p,LB2WBCSI,blood,NA
LBDBANO,Basophils number (1000 cells/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number (1000 cells/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number (1000 cells/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number (1000 cells/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number (1000 cells/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number (1000 cells/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p,LBDBANO,blood,NA
LBDBANO,Basophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p,LBDBANO,blood,NA
LBDEONO,Eosinophils number (1000 cells/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number (1000 cells/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number (1000 cells/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number (1000 cells/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number (1000 cells/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number (1000 cells/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p,LBDEONO,blood,NA
LBDEONO,Eosinophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p,LBDEONO,blood,NA
LBDFER,Ferritin(ng/mL),L06TFR_C,Ferritin & Transferrin Receptor,2003,2004,Laboratory,None,p,LBDFER,blood,iron
LBDFOT,Serum total folate (ng/mL),FOLFMS_G,Folate Forms - Total & Individual - Serum,2011,2012,Laboratory,None,p,LBDFOT,biochemistry,nutritional status
LBDFOT,Serum total folate (ng/mL),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None,p,LBDFOT,biochemistry,nutritional status
LBDFOT,Serum total folate (ng/mL),FOLFMS_I,Folate Forms - Total & Individual - Serum,2015,2016,Laboratory,None,p,LBDFOT,biochemistry,nutritional status
LBDFOT,Serum total folate (ng/mL),FOLFMS_J,Folate Forms - Total & Individual - Serum,2017,2018,Laboratory,None,p,LBDFOT,biochemistry,nutritional status
LBDHCY,Homocysteine(umol/L),L06_B,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",2001,2002,Laboratory,None,p,LBDHCY,biochemistry,nutritional status
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_D,Cholesterol - HDL,2005,2006,Laboratory,None,p,LBDHDD,biochemistry,lipids
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_E,Cholesterol - HDL,2007,2008,Laboratory,None,p,LBDHDD,biochemistry,lipids
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_F,Cholesterol - HDL,2009,2010,Laboratory,None,p,LBDHDD,biochemistry,lipids
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_G,Cholesterol - HDL,2011,2012,Laboratory,None,p,LBDHDD,biochemistry,lipids
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_H,Cholesterol - HDL,2013,2014,Laboratory,None,p,LBDHDD,biochemistry,lipids
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_I,Cholesterol - High-Density Lipoprotein (HDL),2015,2016,Laboratory,None,p,LBDHDD,biochemistry,lipids
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_J,Cholesterol - High - Density Lipoprotein (HDL),2017,2018,Laboratory,None,p,LBDHDD,biochemistry,lipids
LBDIRNSI,"Iron, Frozen Serum (umol/L)",FETIB_D,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2005,2006,Laboratory,None,p,LBDIRNSI,blood,iron
LBDIRNSI,"Iron frozen, Serum (umol/L)",FETIB_J,Iron Status - Serum,2017,2018,Laboratory,None,p,LBDIRNSI,blood,iron
LBDIRNSI,"Iron, frozen (umol/L)",L40FE_B,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2001,2002,Laboratory,None,p,LBDIRNSI,blood,iron
LBDIRNSI,"Iron, frozen (umol/L)",L40FE_C,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2003,2004,Laboratory,None,p,LBDIRNSI,blood,iron
LBDIRNSI,NA,LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,p,LBDIRNSI,blood,iron
LBDLDL,LDL-cholesterol (mg/dL),L13AM_B,Cholesterol - LDL & Triglycerides,2001,2002,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,LDL-cholesterol (mg/dL),L13AM_C,Cholesterol - LDL & Triglycerides,2003,2004,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,LDL-cholesterol (mg/dL),LAB13AM,Cholesterol - LDL & Triglycerides,1999,2000,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_E,Cholesterol - LDL & Triglycerides,2007,2008,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_F,Cholesterol - LDL & Triglycerides,2009,2010,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_G,Cholesterol - LDL & Triglycerides,2011,2012,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_H,Cholesterol - LDL & Triglycerides,2013,2014,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,LDL-cholesterol (mg/dL),TRIGLY_I,Cholesterol - Low - Density Lipoprotein (LDL) & Triglycerides,2015,2016,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLDL,"LDL-Cholesterol, Friedewald equation (mg/dL).

LBDLDL = (LBXTC-(LBDHDD +",TRIGLY_J,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides,2017,2018,Laboratory,None,p,LBDLDL,biochemistry,lipids
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p,LBDLYMNO,blood,NA
LBDLYMNO,Lymphocyte number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p,LBDLYMNO,blood,NA
LBDMONO,Monocyte number (1000 cells/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number (1000 cells/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number (1000 cells/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number (1000 cells/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number (1000 cells/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number (1000 cells/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p,LBDMONO,blood,NA
LBDMONO,Monocyte number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p,LBDMONO,blood,NA
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils number (1000 cell/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils number (1000 cell/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p,LBDNENO,blood,NA
LBDNENO,Segmented neutrophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p,LBDNENO,blood,NA
LBDP3,Prostate specific antigen ratio (%),L11PSA_B,Prostate specific antigen (PSA),2001,2002,Laboratory,None,p,LBDP3,biochemistry,psa
LBDP3,Prostate specific antigen ratio (%),L11PSA_C,Prostate Specific Antigen (PSA),2003,2004,Laboratory,None,p,LBDP3,biochemistry,psa
LBDP3,Prostate specific antigen ratio (%),PSA_D,Prostate Specific Antigen (PSA),2005,2006,Laboratory,None,p,LBDP3,biochemistry,psa
LBDP3,Prostate specific antigen ratio (%),PSA_E,Prostate Specific Antigen (PSA),2007,2008,Laboratory,None,p,LBDP3,biochemistry,psa
LBDP3,Prostate specific antigen ratio (%),PSA_F,Prostate Specific Antigen (PSA),2009,2010,Laboratory,None,p,LBDP3,biochemistry,psa
LBDPCT,Transferrin saturation (%),FETIB_D,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2005,2006,Laboratory,None,p,LBDPCT,blood,iron
LBDPCT,Transferrin Saturation (%),FETIB_J,Iron Status - Serum,2017,2018,Laboratory,None,p,LBDPCT,blood,iron
LBDPCT,Transferrin saturation (%),L40FE_B,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2001,2002,Laboratory,None,p,LBDPCT,blood,iron
LBDPCT,Transferrin saturation (%),L40FE_C,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2003,2004,Laboratory,None,p,LBDPCT,blood,iron
LBDRFO,RBC folate (ng/mL),FOLATE_G,Folate - RBC,2011,2012,Laboratory,None,p,LBDRFO,biochemistry,nutritional status
LBDRFO,RBC folate (ng/mL),FOLATE_H,Folate - RBC,2013,2014,Laboratory,None,p,LBDRFO,biochemistry,nutritional status
LBDRFO,RBC folate (ng/mL),FOLATE_I,Folate - RBC,2015,2016,Laboratory,None,p,LBDRFO,biochemistry,nutritional status
LBDRFO,RBC folate (ng/mL),FOLATE_J,Folate - RBC,2017,2018,Laboratory,None,p,LBDRFO,biochemistry,nutritional status
LBDSAPSI,Alkaline phosphatase (U/L),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p,LBDSAPSI,biochemistry,liver
LBXAPB,Apolipoprotein (B) (mg/dL),ApoB_E,Apolipoprotein B,2007,2008,Laboratory,None,p,LBXAPB,biochemistry,lipids
LBXAPB,Apolipoprotein (B) (mg/dL),ApoB_F,Apolipoprotein B,2009,2010,Laboratory,None,p,LBXAPB,biochemistry,lipids
LBXAPB,Apolipoprotein (B) (mg/dL),ApoB_G,Apolipoprotein B,2011,2012,Laboratory,None,p,LBXAPB,biochemistry,lipids
LBXAPB,Apolipoprotein (B) (mg/dL),ApoB_H,Apolipoprotein B,2013,2014,Laboratory,None,p,LBXAPB,biochemistry,lipids
LBXAPB,Apolipoprotein (B) (mg/dL),APOB_I,Apolipoprotein B,2015,2016,Laboratory,None,p,LBXAPB,biochemistry,lipids
LBXAPB,Apolipoprotein (B) (mg/dL),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None,p,LBXAPB,biochemistry,lipids
LBXATG,Thyroglobulin antibodies (IU/mL),THYROD_E,Thyroid Profile,2007,2008,Laboratory,None,p,LBXATG,biochemistry,hormone
LBXATG,Thyroglobulin antibodies (IU/mL),THYROD_F,Thyroid Profile,2009,2010,Laboratory,None,p,LBXATG,biochemistry,hormone
LBXATG,Thyroglobulin antibodies (IU/mL),THYROD_G,Thyroid Profile,2011,2012,Laboratory,None,p,LBXATG,biochemistry,hormone
LBXBAP,Bone alkaline phosphotase (ug/L),L11_C,"C-Reactive Protein (CRP), Bone Alkaline Phosphatase (BAP) & Parathyroid Hormone (PTH)",2003,2004,Laboratory,None,p,LBXBAP,biochemistry,bone
LBXBAP,Bone alkaline phosphotase (ug/L),LAB11,C-Reactive Protein (CRP),1999,2000,Laboratory,None,p,LBXBAP,biochemistry,bone
LBXBAPCT,Basophils percent (%),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p,LBXBAPCT,blood,NA
LBXBAPCT,Basophils percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p,LBXBAPCT,blood,NA
LBXCPSI,C-peptide (nmol/L) in SI units,L10AM_B,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2001,2002,Laboratory,None,p,LBXCPSI,biochemistry,metabolic
LBXCPSI,C-peptide (nmol/L) in SI units,L10AM_C,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2003,2004,Laboratory,None,p,LBXCPSI,biochemistry,metabolic
LBXCPSI,C-peptide (nmol/L) in SI units,LAB10AM,"Plasma Fasting Glucose, Serum C-peptide & Insulin",1999,2000,Laboratory,None,p,LBXCPSI,biochemistry,metabolic
LBXCRP,C-reactive protein (mg/dL),CRP_D,C-Reactive Protein (CRP),2005,2006,Laboratory,None,p,LBXCRP,biochemistry,inflammation
LBXCRP,C-reactive protein (mg/dL),CRP_E,C-Reactive Protein (CRP),2007,2008,Laboratory,None,p,LBXCRP,biochemistry,inflammation
LBXCRP,C-reactive protein(mg/dL),CRP_F,C-Reactive Protein (CRP),2009,2010,Laboratory,None,p,LBXCRP,biochemistry,inflammation
LBXCRP,C-reactive protein (mg/dL),L11_B,"C-Reactive protein (CRP), Fibrinogen, Bone Alkaline Phosphatase & Urinary N-telopeptides",2001,2002,Laboratory,None,p,LBXCRP,biochemistry,inflammation
LBXCRP,C-reactive protein (mg/dL),L11_C,"C-Reactive Protein (CRP), Bone Alkaline Phosphatase (BAP) & Parathyroid Hormone (PTH)",2003,2004,Laboratory,None,p,LBXCRP,biochemistry,inflammation
LBXCRP,C-reactive protein (mg/dL),LAB11,C-Reactive Protein (CRP),1999,2000,Laboratory,None,p,LBXCRP,biochemistry,inflammation
LBXEOPCT,Eosinophils percent (%),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEOPCT,Eosinophils percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p,LBXEOPCT,blood,NA
LBXEPP,Protoporphyrin(ug/dL RBC),EPP_D,Erythrocyte Protoporphyrin,2005,2006,Laboratory,None,p,LBXEPP,blood,iron
LBXEPP,Protoporphyrin(ug/dL RBC),L39_B,Erythrocyte Protoporphyrin,2001,2002,Laboratory,None,p,LBXEPP,blood,iron
LBXEPP,Protoporphyrin(ug/dL RBC),L39EPP_C,Erythrocyte Protoporphyrin & Selenium,2003,2004,Laboratory,None,p,LBXEPP,blood,iron
LBXEPP,Protoporphyrin (ug/dL RBC),LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,p,LBXEPP,blood,iron
LBXEST,Estradiol (pg/mL),TST_H,Sex Steroid Hormone - Serum,2013,2014,Laboratory,None,p,LBXEST,biochemistry,hormone
LBXEST,Estradiol (pg/mL),TST_I,Sex Steroid Hormone - Serum,2015,2016,Laboratory,None,p,LBXEST,biochemistry,hormone
LBXFB,Fibrinogen (mg/dL),L11_B,"C-Reactive protein (CRP), Fibrinogen, Bone Alkaline Phosphatase & Urinary N-telopeptides",2001,2002,Laboratory,None,p,LBXFB,biochemistry,inflammation
LBXFB,Fibrinogen (mg/dL),LAB11,C-Reactive Protein (CRP),1999,2000,Laboratory,None,p,LBXFB,biochemistry,inflammation
LBXFER,Ferritin(ng/mL),FERTIN_D,Ferritin,2005,2006,Laboratory,None,p,LBXFER,blood,iron
LBXFER,Ferritin (ng/mL),FERTIN_E,Ferritin,2007,2008,Laboratory,None,p,LBXFER,blood,iron
LBXFER,Ferritin (ng/mL),FERTIN_F,Ferritin,2009,2010,Laboratory,None,p,LBXFER,blood,iron
LBXFER,Ferritin (ng/mL),FERTIN_I,Ferritin,2015,2016,Laboratory,None,p,LBXFER,blood,iron
LBXFER,Ferritin (ng/mL),FERTIN_J,Ferritin,2017,2018,Laboratory,None,p,LBXFER,blood,iron
LBXFER,Ferritin (ng/mL),L06_B,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",2001,2002,Laboratory,None,p,LBXFER,blood,iron
LBXFER,Ferritin (ng/mL),LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,p,LBXFER,blood,iron
LBXFOL,"Folate, serum (ng/mL)",FOLATE_D,Folate - RBC & Serum,2005,2006,Laboratory,None,p,LBXFOL,biochemistry,nutritional status
