Data.File.Name,Variable.Name,Data.File.Description,Component,Use.Constraints,Begin.Year,EndYear,Variable.Description
DADA2RB_CLASS_RELATIVE_F,RB_class95_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;SM2F11;NA
DADA2RB_CLASS_RELATIVE_F,RB_class96_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Saccharibacteria;NA
DADA2RB_CLASS_RELATIVE_F,RB_class97_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Saccharibacteria;Unknown_Class
DADA2RB_CLASS_RELATIVE_F,RB_class98_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Spirochaetae;Spirochaetes
DADA2RB_CLASS_RELATIVE_F,RB_class99_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Synergistetes;Synergistia
DADA2RB_CLASS_RELATIVE_F,RB_class100_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;TM6;NA
DADA2RB_CLASS_RELATIVE_F,RB_class101_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Tenericutes;Mollicutes
DADA2RB_CLASS_RELATIVE_F,RB_class102_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Thermotogae;Thermotogae
DADA2RB_CLASS_RELATIVE_F,RB_class103_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Verrucomicrobia;NA
DADA2RB_CLASS_RELATIVE_F,RB_class104_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Verrucomicrobia;OPB35_soil_group
DADA2RB_CLASS_RELATIVE_F,RB_class105_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Verrucomicrobia;Opitutae
DADA2RB_CLASS_RELATIVE_F,RB_class106_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Verrucomicrobia;Spartobacteria
DADA2RB_CLASS_RELATIVE_F,RB_class107_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Verrucomicrobia;UA11
DADA2RB_CLASS_RELATIVE_F,RB_class108_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Verrucomicrobia;Verrucomicrobia_Incertae_Sedis
DADA2RB_CLASS_RELATIVE_F,RB_class109_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;Verrucomicrobia;Verrucomicrobiae
DADA2RB_CLASS_RELATIVE_F,RB_class110_relative,DADA2RB_CLASS_RELATIVE_F,Laboratory,None,2009,2010,Bacteria;WCHB1-60;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family1_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae_(Subgroup_1)
DADA2RB_FAMILY_RELATIVE_G,RB_family2_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_2;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family3_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_3;GOUTB8
DADA2RB_FAMILY_RELATIVE_G,RB_family4_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_3;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family5_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_3;PAUC26f
DADA2RB_FAMILY_RELATIVE_G,RB_family6_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_3;SJA-149
DADA2RB_FAMILY_RELATIVE_G,RB_family7_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_3;Unknown_Family
DADA2RB_FAMILY_RELATIVE_G,RB_family8_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_4;11-24
DADA2RB_FAMILY_RELATIVE_G,RB_family9_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_4;DS-100
DADA2RB_FAMILY_RELATIVE_G,RB_family10_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_4;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family11_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_4;RB41
DADA2RB_FAMILY_RELATIVE_G,RB_family12_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_4;Unknown_Family
DADA2RB_FAMILY_RELATIVE_G,RB_family13_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_5;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family14_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Acidobacteria;Subgroup_6;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family15_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family16_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Holophagae;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family17_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Holophagae;Subgroup_10;ABS-19
DADA2RB_FAMILY_RELATIVE_G,RB_family18_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Holophagae;Subgroup_10;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family19_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Holophagae;Subgroup_10;Sva0725
DADA2RB_FAMILY_RELATIVE_G,RB_family20_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Holophagae;Subgroup_7;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family21_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;NA;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family22_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Acidobacteria;Subgroup_22;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family23_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family24_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiales_Incertae_Sedis
DADA2RB_FAMILY_RELATIVE_G,RB_family25_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family26_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family27_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1_clade
DADA2RB_FAMILY_RELATIVE_G,RB_family28_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996_marine_group
DADA2RB_FAMILY_RELATIVE_G,RB_family29_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family30_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Actinopolysporales;Actinopolysporaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family31_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family32_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family33_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Dietziaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family34_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family35_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family36_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family37_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Tsukamurellaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family38_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Acidothermaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family39_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Cryptosporangiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family40_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family41_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family42_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Frankiales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family43_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Nakamurellaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family44_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family45_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family46_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family47_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Beutenbergiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family48_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Bogoriellaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family49_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family50_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family51_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Demequinaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family52_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae
DADA2RB_FAMILY_RELATIVE_G,RB_family53_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermacoccaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family54_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermatophilaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family55_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family56_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family57_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family58_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family59_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family60_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Rarobacteraceae
DADA2RB_FAMILY_RELATIVE_G,RB_family61_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Sanguibacteraceae
DADA2RB_FAMILY_RELATIVE_G,RB_family62_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family63_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family64_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;PeM15;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family65_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family66_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family67_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family68_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family69_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;RL185-aaj71c12;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family70_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family71_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family72_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Nocardiopsaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family73_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family74_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family75_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family76_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;MB-A2-108;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family77_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;NA;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family78_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Nitriliruptoria;Euzebyales;Euzebyaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family79_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Nitriliruptoria;Nitriliruptorales;Nitriliruptoraceae
DADA2RB_FAMILY_RELATIVE_G,RB_family80_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family81_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;TakashiAC-B11;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family82_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family83_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family84_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family85_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;0319-6M6
DADA2RB_FAMILY_RELATIVE_G,RB_family86_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;288-2
DADA2RB_FAMILY_RELATIVE_G,RB_family87_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;480-2
DADA2RB_FAMILY_RELATIVE_G,RB_family88_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae
DADA2RB_FAMILY_RELATIVE_G,RB_family89_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332
DADA2RB_FAMILY_RELATIVE_G,RB_family90_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;FFCH13075
DADA2RB_FAMILY_RELATIVE_G,RB_family91_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family92_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Patulibacteraceae
DADA2RB_FAMILY_RELATIVE_G,RB_family93_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;S1-80
DADA2RB_FAMILY_RELATIVE_G,RB_family94_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae
DADA2RB_FAMILY_RELATIVE_G,RB_family95_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;TM146
DADA2RB_FAMILY_RELATIVE_G,RB_family96_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;YNPFFP1
DADA2RB_FAMILY_RELATIVE_G,RB_family97_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family98_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Armatimonadetes;NA;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family99_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Atribacteria;Atribacteria_Incertae_Sedis;Unknown_Order;Unknown_Family
DADA2RB_FAMILY_RELATIVE_G,RB_family100_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidetes_VC2.1_Bac22;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family101_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidetes_vadinHA17;NA;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family102_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family103_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_BS11_gut_group
DADA2RB_FAMILY_RELATIVE_G,RB_family104_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_Incertae_Sedis
DADA2RB_FAMILY_RELATIVE_G,RB_family105_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_RF16_group
DADA2RB_FAMILY_RELATIVE_G,RB_family106_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_S24-7_group
DADA2RB_FAMILY_RELATIVE_G,RB_family107_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_UCG-001
DADA2RB_FAMILY_RELATIVE_G,RB_family108_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;FTLpost3
DADA2RB_FAMILY_RELATIVE_G,RB_family109_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;M2PB4-65_termite_group
DADA2RB_FAMILY_RELATIVE_G,RB_family110_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family111_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA
DADA2RB_FAMILY_RELATIVE_G,RB_family112_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;PL-11B8_wastewater-sludge_group
DADA2RB_FAMILY_RELATIVE_G,RB_family113_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family114_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family115_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family116_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;p-2534-18B5_gut_group
DADA2RB_FAMILY_RELATIVE_G,RB_family117_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;ratAN060301C
DADA2RB_FAMILY_RELATIVE_G,RB_family118_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidia_Incertae_Sedis;Draconibacteriaceae
DADA2RB_FAMILY_RELATIVE_G,RB_family119_relative,DADA2RB_FAMILY_RELATIVE_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;NA;NA
