Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf
LBXPFDE,Pefluorodecanoic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFDE,Pefluorodecanoic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPFDO,Perfluorododecanoic acid,L24PFC_C,Polyfluoroalkyl Chemicals,2003,2004,Laboratory,None,e
LBXPFDO,Perflurododecanoic acid (ug/L),PFAS_H,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),2013,2014,Laboratory,None,e
LBXPFDO,Perfluorododecanoic acid (PFDoA) (ng/mL),PFAS_I,Perfluoroalkyl and Polyfluoroalkyl,2015,2016,Laboratory,None,e
LBXPFDO,Perfluorododecanoic acid,PFC_D,Polyfluoroalkyl Chemicals,2005,2006,Laboratory,None,e
LBXPFDO,Perflurododecanoic acid,PFC_E,Polyfluoroalkyl Chemicals,2007,2008,Laboratory,None,e
LBXPFDO,Perflurododecanoic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFDO,Perflurododecanoic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPFHP,Perfluoroheptanoic acid,L24PFC_C,Polyfluoroalkyl Chemicals,2003,2004,Laboratory,None,e
LBXPFHP,Perfluoroheptanoic acid (ug/L),PFAS_H,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),2013,2014,Laboratory,None,e
LBXPFHP,Perfluoroheptanoic acid,PFC_D,Polyfluoroalkyl Chemicals,2005,2006,Laboratory,None,e
LBXPFHP,Perfluoroheptanoic acid,PFC_E,Polyfluoroalkyl Chemicals,2007,2008,Laboratory,None,e
LBXPFHP,Perfluoroheptanoic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFHP,Perfluoroheptanoic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPFHS,Perfluorohexane sulfonic acid,L24PFC_C,Polyfluoroalkyl Chemicals,2003,2004,Laboratory,None,e
LBXPFHS,Perfluorohexane sulfonic acid (ug/L),PFAS_H,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),2013,2014,Laboratory,None,e
LBXPFHS,Perfluorohexane sulfonic acid (PFHxS) (ng/mL),PFAS_I,Perfluoroalkyl and Polyfluoroalkyl,2015,2016,Laboratory,None,e
LBXPFHS,Perfluorohexane sulfonic acid (PFHxS) (ng/mL),PFAS_J,Perfluoroalkyl and Polyfluoroalkyl Substances,2017,2018,Laboratory,None,e
LBXPFHS,Perfluorohexane sulfonic acid,PFC_D,Polyfluoroalkyl Chemicals,2005,2006,Laboratory,None,e
LBXPFHS,Perfluorohexane sulfonic acid,PFC_E,Polyfluoroalkyl Chemicals,2007,2008,Laboratory,None,e
LBXPFHS,Perfluorohexane sulfonic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFHS,Perfluorohexane sulfonic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPFNA,Perfluorononanoic acid,L24PFC_C,Polyfluoroalkyl Chemicals,2003,2004,Laboratory,None,e
LBXPFNA,Perfluorononanoic acid (ug/L),PFAS_H,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),2013,2014,Laboratory,None,e
LBXPFNA,Perfluorononanoic acid (PFNA) (ng/mL),PFAS_I,Perfluoroalkyl and Polyfluoroalkyl,2015,2016,Laboratory,None,e
LBXPFNA,Perfluorononanoic acid (PFNA) (ng/mL),PFAS_J,Perfluoroalkyl and Polyfluoroalkyl Substances,2017,2018,Laboratory,None,e
LBXPFNA,Perfluorononanoic acid,PFC_D,Polyfluoroalkyl Chemicals,2005,2006,Laboratory,None,e
LBXPFNA,Perfluorononanoic acid,PFC_E,Polyfluoroalkyl Chemicals,2007,2008,Laboratory,None,e
LBXPFNA,Perfluorononanoic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFNA,Perfluorononanoic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPFOA,Perfluorooctanoic acid,L24PFC_C,Polyfluoroalkyl Chemicals,2003,2004,Laboratory,None,e
LBXPFOA,Perfluorooctanoic acid,PFC_D,Polyfluoroalkyl Chemicals,2005,2006,Laboratory,None,e
LBXPFOA,Perfluorooctanoic acid,PFC_E,Polyfluoroalkyl Chemicals,2007,2008,Laboratory,None,e
LBXPFOA,Perfluorooctanoic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFOA,Perfluorooctanoic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPFOS,Perfluorooctane sulfonic acid,L24PFC_C,Polyfluoroalkyl Chemicals,2003,2004,Laboratory,None,e
LBXPFOS,Perfluorooctane sulfonic acid,PFC_D,Polyfluoroalkyl Chemicals,2005,2006,Laboratory,None,e
LBXPFOS,Perfluorooctane sulfonic acid,PFC_E,Polyfluoroalkyl Chemicals,2007,2008,Laboratory,None,e
LBXPFOS,Perfluorooctane sulfonic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFOS,Perfluorooctane sulfonic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPFSA,Perfluorooctane sulfonamide,L24PFC_C,Polyfluoroalkyl Chemicals,2003,2004,Laboratory,None,e
LBXPFSA,Perfluorooctane sulfonamide,PFC_D,Polyfluoroalkyl Chemicals,2005,2006,Laboratory,None,e
LBXPFSA,Perfluorooctane sulfonamide,PFC_E,Polyfluoroalkyl Chemicals,2007,2008,Laboratory,None,e
LBXPFSA,Perfluorooctane sulfonamide,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFSA,Perfluorooctane sulfonamide,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPFUA,Perfluoroundecanoic acid,L24PFC_C,Polyfluoroalkyl Chemicals,2003,2004,Laboratory,None,e
LBXPFUA,Perfluoroundecanoic acid (ug/L),PFAS_H,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),2013,2014,Laboratory,None,e
LBXPFUA,Perfluoroundecanoic acid (PFUA) (ng/mL),PFAS_I,Perfluoroalkyl and Polyfluoroalkyl,2015,2016,Laboratory,None,e
LBXPFUA,Perfluoroundecanoic acid (PFUA) (ng/mL),PFAS_J,Perfluoroalkyl and Polyfluoroalkyl Substances,2017,2018,Laboratory,None,e
LBXPFUA,Perfluoroundecanoic acid,PFC_D,Polyfluoroalkyl Chemicals,2005,2006,Laboratory,None,e
LBXPFUA,Perfluoroundecanoic acid,PFC_E,Polyfluoroalkyl Chemicals,2007,2008,Laboratory,None,e
LBXPFUA,Perfluoroundecanoic acid,PFC_F,Polyfluoroalkyl Chemicals,2009,2010,Laboratory,None,e
LBXPFUA,Perfluoroundecanoic acid,PFC_G,Polyfluoroalkyl Chemicals,2011,2012,Laboratory,None,e
LBXPHE,Phytoene(ug/dL),L45VIT_C,"Vitamin A, Vitamin E & Carotenoids",2003,2004,Laboratory,None,e
LBXPHF,Phytofluene(ug/dL),L45VIT_C,"Vitamin A, Vitamin E & Carotenoids",2003,2004,Laboratory,None,e
LBXPL1,Palmitoleic acid (16:1n-7) (umol/L),FAS_G,Fatty Acids - Serum,2011,2012,Laboratory,None,e
LBXPLP,Pyridoxal 5'-phosphate (nmol/L),VIT_B6_D,Vitamin B6,2005,2006,Laboratory,None,e
LBXPLP,Pyridoxal 5'-phosphate (nmol/L),VIT_B6_E,Vitamin B6,2007,2008,Laboratory,None,e
LBXPLP,Pyridoxal 5'-phosphate (nmol/L),VIT_B6_F,Vitamin B6,2009,2010,Laboratory,None,e
LBXPM1,Palmitic acid (16:0) (umol/L),FAS_G,Fatty Acids - Serum,2011,2012,Laboratory,None,e
LBXPV11,HPV11 9-plex coded result,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXPV16,HPV16 9-plex coded result,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXPV18,HPV18 9-plex coded result,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXPV31,HPV31 9-plex coded result,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXPV33,HPV33 9-plex coded result,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXPV45,HPV45 9-plex coded result,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXPV52,HPV52 9-plex coded result,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXPV58,HPV58 9-plex coded result,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXPV6,,HPVSRM_D,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",2005,2006,Laboratory,None,e
LBXRBF,"Folate, RBC (ng/mL RBC)",L06_B,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",2001,2002,Laboratory,None,e
LBXRBF,"Folate, RBC (ng/mL RBC)",L06NB_C,"Folate - RBC & Serum, and Vitamin B12",2003,2004,Laboratory,None,e
LBXRBF,"Folate, RBC (ng/mL RBC)",LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,e
LBXRPL,Retinyl palmitate(ug/dL),L06VIT_B,"Vitamin A, Vitamin E & Carotenoids",2001,2002,Laboratory,None,e
LBXRPL,Retinyl palmitate(ug/dL),L45VIT_C,"Vitamin A, Vitamin E & Carotenoids",2003,2004,Laboratory,None,e
LBXRPL,Retinyl palmitate (ug/dL),LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,e
LBXRPL,Retinyl Palmitate (ug/dL),VITAEC_D,"Vitamin A, Vitamin E & Carotenoids",2005,2006,Laboratory,None,e
LBXRPL,Retinyl palmitate (ug/dL),VITAEC_J,"Vitamin A, Vitamin E & Carotenoids",2017,2018,Laboratory,None,e
LBXRST,Retinyl stearate(ug/dL),L06VIT_B,"Vitamin A, Vitamin E & Carotenoids",2001,2002,Laboratory,None,e
LBXRST,Retinyl stearate(ug/dL),L45VIT_C,"Vitamin A, Vitamin E & Carotenoids",2003,2004,Laboratory,None,e
LBXRST,Retinyl stearate (ug/dL),LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,e
LBXRST,Retinyl Stearate (ug/dL),VITAEC_D,"Vitamin A, Vitamin E & Carotenoids",2005,2006,Laboratory,None,e
LBXRST,Retinyl stearate (ug/dL),VITAEC_J,"Vitamin A, Vitamin E & Carotenoids",2017,2018,Laboratory,None,e
LBXRUB,Rubella antibody (IgG),MMRV_F,"Measles, Mumps, Rubella & Varicella",2009,2010,Laboratory,None,e
LBXS06MK,HPV 06 (Merck competitive Luminex assay),HPVSER_D,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA",2005,2006,Laboratory,None,e
LBXS06MK,HPV 06 (Merck competitive Luminex assay),L52SER_C,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum: 4-plex CLIA",2003,2004,Laboratory,None,e
LBXS11MK,HPV 11(Merck competitive Luminex assay),HPVSER_D,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA",2005,2006,Laboratory,None,e
LBXS11MK,HPV 11 (Merck competitive Luminex assay),L52SER_C,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum: 4-plex CLIA",2003,2004,Laboratory,None,e
LBXS16MK,HPV 16 (Merck competitive Luminex assay),HPVSER_D,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA",2005,2006,Laboratory,None,e
LBXS16MK,HPV 16 (Merck competitive Luminex assay),L52SER_C,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum: 4-plex CLIA",2003,2004,Laboratory,None,e
LBXS18MK,HPV 18 (Merck competitive Luminex assay),HPVSER_D,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA",2005,2006,Laboratory,None,e
LBXS18MK,HPV 18 (Merck competitive Luminex assay),L52SER_C,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum: 4-plex CLIA",2003,2004,Laboratory,None,e
LBXSD1,Stearidonic acid (C18:4n-3) (umol/L),FAS_G,Fatty Acids - Serum,2011,2012,Laboratory,None,e
LBXSEL,Selenium (ng/mL),LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,e
LBXST1,Stearic acid (18:0) (umol/L),FAS_G,Fatty Acids - Serum,2011,2012,Laboratory,None,e
LBXSY1,Syphilis IgG EIA,L36_B,"Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)",2001,2002,Laboratory,None,e
LBXSY1,Syphilis IgG EIA,L36_C,"Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)",2003,2004,Laboratory,None,e
LBXTBA,TB Antigen result,TB_G,Tuberculosis - Quantiferon_In_Gold,2011,2012,Laboratory,None,e
LBXTBM,TB Mitogen control result,TB_G,Tuberculosis - Quantiferon_In_Gold,2011,2012,Laboratory,None,e
LBXTBN,TB Nil control result,TB_G,Tuberculosis - Quantiferon_In_Gold,2011,2012,Laboratory,None,e
LBXTC2,"3,4,4',5-Tetrachlorobiphenyl (tcb) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e
LBXTC2,"3,4,4',5-Tetrachlorobiphenyl (tcb) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e
LBXTC2,"3,4,4',5-Tetrachlorobiphenyl (tcb) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e
LBXTCD,"2,3,7,8-Tetrachlorodienzo-p-dioxin (tcdd) (fg/g)",L28DFP_C,"Dioxins, Furans, & Coplanar PCBs",2003,2004,Laboratory,None,e
LBXTCD,"2,3,7,8-Tetrachlorodienzo-p-dioxin (tcdd) (fg/g)",L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e
LBXTCD,"2,3,7,8-Tetrachlorodienzo-p-dioxin (tcdd) (fg/g)",LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e
LBXTFR,Transferrin receptor (mg/L),L06TFR_C,Ferritin & Transferrin Receptor,2003,2004,Laboratory,None,e
LBXTHG,"Mercury, total (ug/L)",L06_B,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",2001,2002,Laboratory,None,e
LBXTHG,"Mercury, total (ug/L)",L06BMT_C,"Cadmium, Lead, & Total Mercury - Blood",2003,2004,Laboratory,None,e
LBXTHG,"Mercury, total (ug/L)",LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,e
LBXTHG,"Mercury, total (ug/L)",PbCd_D,"Cadmium, Lead, & Total Mercury - Blood",2005,2006,Laboratory,None,e
LBXTHG,"Mercury, total (ug/L)",PbCd_E,"Cadmium, Lead, & Total Mercury - Blood",2007,2008,Laboratory,None,e
LBXTHG,"Mercury, total (ug/L)",PbCd_F,"Cadmium, Lead, & Total Mercury - Blood",2009,2010,Laboratory,None,e
LBXTHG,"Blood mercury, total (ug/L)",PbCd_G,"Cadmium, Lead, Total Mercury, Selenium, & Manganese - Blood",2011,2012,Laboratory,None,e
LBXTHG,"Blood mercury, total (ug/L)",PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None,e
LBXTHG,"Blood mercury, total (ug/L)",PBCD_I,"Lead, Cadmium, Total Mercury, Selenium & Manganese - Blood",2015,2016,Laboratory,None,e
LBXTHG,"Blood mercury, total (ug/L)",PBCD_J,"Lead, Cadmium, Total Mercury, Selenium, & Manganese - Blood",2017,2018,Laboratory,None,e
LBXTIB,Total iron binding capacity (ug/dL),LAB06,"Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries",1999,2000,Laboratory,None,e
LBXTLAL,o-Tolualdehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None,e
LBXTLAL,o-Tolualdehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None,e
LBXTNA,Trans-nonachlor (ng/g),L28OCP_C,Pesticides - Organochlorine Metabolites - Serum (Surplus),2003,2004,Laboratory,None,e
LBXTNA,Trans-nonachlor (ng/g),L28POC_B,"Dioxins, Furans, & Coplanar PCBs",2001,2002,Laboratory,None,e
LBXTNA,Trans-nonachlor (ng/g),LAB28POC,"Dioxins, Furans, & Coplanar PCBs",1999,2000,Laboratory,None,e
LBXTO1,Toxoplasma (IgG),L17_C,Toxoplasma (IgG) & Toxoplasma (IgM),2003,2004,Laboratory,None,e
LBXTO3,Toxoplasma (Dye) Positive => 1:8,L17_B,"Toxoplasma (IgG), Toxoplasma (IgM),Toxoplasma (Dye),Toxoplasma Differential Agglutination, & Toxoplasma (Avidity)",2001,2002,Laboratory,None,e
LBXTO4,Toxoplasma Differential Agglutination,L17_B,"Toxoplasma (IgG), Toxoplasma (IgM),Toxoplasma (Dye),Toxoplasma Differential Agglutination, & Toxoplasma (Avidity)",2001,2002,Laboratory,None,e
LBXTO4IN,Toxoplasma Agglutin Interpretation,L17_B,"Toxoplasma (IgG), Toxoplasma (IgM),Toxoplasma (Dye),Toxoplasma Differential Agglutination, & Toxoplasma (Avidity)",2001,2002,Laboratory,None,e
LBXTO5,Toxoplasma (Avidity) IgG,L17_B,"Toxoplasma (IgG), Toxoplasma (IgM),Toxoplasma (Dye),Toxoplasma Differential Agglutination, & Toxoplasma (Avidity)",2001,2002,Laboratory,None,e
LBXTO5IN,Toxoplasma (Avidity) IgG Interpretation,L17_B,"Toxoplasma (IgG), Toxoplasma (IgM),Toxoplasma (Dye),Toxoplasma Differential Agglutination, & Toxoplasma (Avidity)",2001,2002,Laboratory,None,e
LBXTSA,Tricosanoic acid (C23:0) (umol/L),FAS_G,Fatty Acids - Serum,2011,2012,Laboratory,None,e
LBXTTG,Tissue transglutaminase(IgA-TTG),TGEMA_F,Tissue Transglutaminase Assay (IgA-TTG) & IgA Endomyseal Antibody Assay (IgA EMA),2009,2010,Laboratory,None,e
LBXTTG,Tissue transglutaminase(IgA-TTG),TGEMA_G,Tissue Transglutaminase Assay (IgA-TTG) & IgA Endomyseal Antibody Assay (IgA EMA),2011,2012,Laboratory,None,e
LBXTTG,Tissue transglutaminase(IgA-TTG),TGEMA_H,Tissue Transglutaminase Assay (IgA-TTG) & IgA Endomyseal Antibody Assay (IgA EMA),2013,2014,Laboratory,None,e
LBXTV,Trichomonas Vaginalis,l34_b,Bacterial vaginosis (BV) & Trichomonas vaginalis,2001,2002,Laboratory,None,e
LBXTV,Trichomonas Vaginalis,l34_c,Bacterial vaginosis (BV) & Trichomonas vaginalis,2003,2004,Laboratory,None,e
LBXV06,Blood Hexane (ng/mL),VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV06,Blood Hexane (ng/mL),VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV06,Blood Hexane (ng/mL),VOCWB_H,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2013,2014,Laboratory,None,e
LBXV06,Blood Hexane (ng/mL),VOCWB_I,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2015,2016,Laboratory,None,e
LBXV06,Blood Hexane (ng/mL),VOCWB_J,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2017,2018,Laboratory,None,e
LBXV07N,Blood Heptane (ng/mL),VOCWB_H,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2013,2014,Laboratory,None,e
LBXV07N,Blood Heptane (ng/mL),VOCWB_I,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2015,2016,Laboratory,None,e
LBXV07N,Blood Heptane (ng/mL),VOCWB_J,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2017,2018,Laboratory,None,e
LBXV08N,Blood Octane (ng/mL),VOCWB_H,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2013,2014,Laboratory,None,e
LBXV08N,Blood Octane (ng/mL),VOCWB_I,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2015,2016,Laboratory,None,e
LBXV08N,Blood Octane (ng/mL),VOCWB_J,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2017,2018,Laboratory,None,e
LBXV1A,"Blood 1,1-Dichloroethane Result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV1A,"Blood 1,1-Dichloroethane (ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV1A,"Blood 1,1-Dichloroethane (ng/mL)",VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV1D,"Blood 1,2-Dichlorobenzene Result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV1D,"Blood 1,2-Dichlorobenzene (ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV1D,"Blood 1,2-Dichlorobenzene (ng/mL)",VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV1D,"Blood 1,2-Dichlorobenzene (ng/mL)",VOCWB_H,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2013,2014,Laboratory,None,e
LBXV1D,"Blood 1,2-Dichlorobenzene (ng/mL)",VOCWB_I,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2015,2016,Laboratory,None,e
LBXV1D,"Blood 1,2-Dichlorobenzene (ng/mL)",VOCWB_J,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2017,2018,Laboratory,None,e
LBXV1E,"Blood 1,1-Dichloroethene Result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV1E,"Blood 1,1-Dichloroethene (ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV1E,"Blood 1,1-Dichloroethene (ng/mL)",VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV2A,"Blood 1,2-Dichloroethane Result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV2A,"Blood 1,2-Dichloroethane (ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV2A,"Blood 1,2-Dichloroethane (ng/mL)",VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV2A,"Blood 1,2-Dichloroethane (ng/mL)",VOCWB_H,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2013,2014,Laboratory,None,e
LBXV2A,"Blood 1,2-Dichloroethane (ng/mL)",VOCWB_I,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2015,2016,Laboratory,None,e
LBXV2A,"Blood 1,2-Dichloroethane (ng/mL)",VOCWB_J,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2017,2018,Laboratory,None,e
LBXV2C,"Blood cis-1,2-Dichloroethene Result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV2C,"Blood cis-1,2-Dichloroethene (ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV2C,"Blood cis-1,2-Dichloroethene (ng/mL)",VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV2E,"Blood 1,1,2-Trichloroethane Result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV2E,"Blood 1,1,2-Trichloroethane(ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV2E,"Blood 1,1,2-Trichloroethene(ng/mL)",VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV2P,"Blood 1,2-Dibromo-3-chloropropane result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV2P,"Blood 1,2-Dibromo-3-Chloropropane (ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV2T,"Blood trans-1,2-Dichloroethene Result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV2T,"Blood trans-1,2-Dichloroethene (ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV2T,"Blood trans-1,2-Dichloroethene (ng/mL)",VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV3A,"1,1,1-Trichloroethane Result",LAB04,Volatile Organic Compounds - Blood & Water,1999,2000,Laboratory,None,e
LBXV3B,"Blood 1,3-Dichlorobenzene Result",L04VOC_C,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",2003,2004,Laboratory,None,e
LBXV3B,"Blood 1,3-Dichlorobenzene (ng/mL)",VOCWB_F,Volatile Organic Compounds (VOCs) - Blood,2009,2010,Laboratory,None,e
LBXV3B,"Blood 1,3-Dichlorobenzene (ng/mL)",VOCWB_G,Volatile Organic Compounds (VOCs) - Blood,2011,2012,Laboratory,None,e
LBXV3B,"Blood 1,3-Dichlorobenzene (ng/mL)",VOCWB_H,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,2013,2014,Laboratory,None,e
